~id,~from,~to,~label
5130,Dr. Lynn Cratere,Nelco Laboratories  Inc.,Works_For
5131,Dr. Allissa Hesse,Wal-Mart Stores Inc,Works_For
5132,Dr. Danica Dunbar,Pfizer Laboratories Div Pfizer Inc,Works_For
5133,Dr. Matthiew Runacres,Sandoz Inc,Works_For
5134,Dr. Eudora McKeveney,Aphena Pharma Solutions - Tennessee  Inc.,Works_For
5135,Dr. Angelina Mursell,WALGREEN CO.,Works_For
5136,Dr. Raymund Willows,Rite Aid Corporation,Works_For
5137,Dr. Yul Casero,SJ Creations  Inc.,Works_For
5138,Dr. Jasmin Dockery,Bare Escentuals Beauty Inc.,Works_For
5139,Dr. Humberto Whatford,Dispensing Solutions  Inc.,Works_For
5140,Dr. Layne Cawthera,Clinical Solutions Wholesale,Works_For
5141,Dr. Homerus Glanfield,Aphena Pharma Solutions - Tennessee  LLC,Works_For
5142,Dr. Misha Mersh,Purity Cosmetics,Works_For
5143,Dr. Ethelda Diggle,Rite Aid,Works_For
5144,Dr. Kanya Hucklesby,Cardinal Health,Works_For
5145,Dr. Jessika Lougheid,KAS Direct LLC dba BabyGanics,Works_For
5146,Dr. Marga Denyukhin,Sunmark,Works_For
5147,Dr. Conan Pettus,Supervalu Inc,Works_For
5148,Dr. Nadine Freeth,GlaxoSmithKline LLC,Works_For
5149,Dr. Sheri Ashbee,REMEDYREPACK INC.,Works_For
5150,Dr. Alard Leas,Perrigo New York Inc,Works_For
5151,Dr. Almira Peaurt,Dr. Fresh  Inc,Works_For
5152,Dr. Tine Mouton,NCS HealthCare of KY  Inc dba Vangard Labs,Works_For
5153,Dr. Berky Brimacombe,PD-Rx Pharmaceuticals  Inc.,Works_For
5154,Dr. Gaston Falkingham,STAT RX USA LLC,Works_For
5155,Dr. Allin Robardet,AstraZeneca LP,Works_For
5156,Dr. Nikolaus Minto,Meijer Distribution Inc,Works_For
5157,Dr. Giulietta Llewellen,Virtus Pharmaceuticals LLC,Works_For
5158,Dr. Dag Wells,Physicians Total Care  Inc.,Works_For
5159,Dr. Hy Rowan,Wal-Mart Stores  Inc.,Works_For
5160,Dr. Rubina Havock,L'Oreal USA Products Inc,Works_For
5161,Dr. Mona Hancill,Teva Pharmaceuticals USA Inc,Works_For
5162,Dr. Trisha Foggo,Innocutis Holdings  LLC,Works_For
5163,Dr. Westbrook Asher,Alcon Laboratories  Inc.,Works_For
5164,Dr. Lona Whorlton,Vitality Works  Inc.,Works_For
5165,Dr. Torin FitzGibbon,Nelco Laboratories  Inc.,Works_For
5166,Dr. Ethelda Gylle,Mylan Pharmaceuticals Inc.,Works_For
5167,Dr. Dona Fitch,SHISEIDO CO.  LTD.,Works_For
5168,Dr. Gaby Copley,Wal-Mart Stores Inc,Works_For
5169,Dr. Ruthanne O'Hagerty,Antigen Laboratories  Inc.,Works_For
5170,Dr. Bartlett Milksop,NCS HealthCare of KY  Inc dba Vangard Labs,Works_For
5171,Dr. Hobart MacFadden,Physicians Total Care  Inc.,Works_For
5172,Dr. Dina Marzele,Winthrop U.S.,Works_For
5173,Dr. Early Chadburn,REMEDYREPACK INC.,Works_For
5174,Dr. Keary Gregoli,Latex Welding Supply Inc. dba ARC-La-Tec Welding Supply,Works_For
5175,Dr. Shelley Mc Kellen,Target Corporation,Works_For
5176,Dr. Anna-diana Baudassi,Physicians Total Care  Inc,Works_For
5177,Dr. Callean Jex,Bryant Ranch Prepack,Works_For
5178,Dr. Sheilah Sabatini,Nexgen Pharma  Inc.,Works_For
5179,Dr. Tallie Laxson,REMEDYREPACK INC.,Works_For
5180,Dr. Aldus Cuncarr,Nelco Laboratories  Inc.,Works_For
5181,Dr. Pris Boxell,Greenstone LLC,Works_For
5182,Dr. Lannie Raitie,Procter & Gamble Manufacturing Company,Works_For
5183,Dr. Elysia Hotton,Nelco Laboratories  Inc.,Works_For
5184,Dr. Steward Webburn,Cardinal Health,Works_For
5185,Dr. Karly Nesbeth,Hospira  Inc.,Works_For
5186,Dr. Kellen Hawtry,Depomed  Inc.,Works_For
5187,Dr. Rafaellle Doram,Medline Industries  Inc,Works_For
5188,Dr. Teddie Whisby,CVS Pharmacy  Inc,Works_For
5189,Dr. Chandler Belford,Physicians Total Care  Inc.,Works_For
5190,Dr. Lawrence Brasier,ALK-Abello  Inc.,Works_For
5191,Dr. Claudianus Brunsen,MSD Consumer Care  Inc.,Works_For
5192,Dr. Cassaundra Churchard,Pfizer Laboratories Div Pfizer Inc,Works_For
5193,Dr. Uta Gidden,AvKARE  Inc.,Works_For
5194,Dr. Jo Ghiron,WALGREEN CO.,Works_For
5195,Dr. Rebeca Mummery,Allermed Laboratories  Inc.,Works_For
5196,Dr. Tymon Holdworth,Kroger Company,Works_For
5197,Dr. Tulley Sayre,Peaceful Mountain  Inc.,Works_For
5198,Dr. Emmalyn Riping,Apotheca Company,Works_For
5199,Dr. Dell Firebrace,Kareway Product  Inc.,Works_For
5200,Dr. Lyndy Baggarley,HAGER WORLDWIDE  INC.,Works_For
5201,Dr. Inger Berryman,Newton Laboratories  Inc.,Works_For
5202,Dr. Rhoda Heyfield,American Sales Company,Works_For
5203,Dr. Tori Pues,Nelco Laboratories  Inc.,Works_For
5204,Dr. Leonerd Wontner,Watson Laboratories  Inc.,Works_For
5205,Dr. Eimile Gracey,Cardinal Health,Works_For
5206,Dr. Ronda Abrahami,Perrigo New York Inc,Works_For
5207,Dr. Abe Woodsford,Nelco Laboratories  Inc.,Works_For
5208,Dr. Saxe Lasselle,Teva Pharmaceuticals USA Inc,Works_For
5209,Dr. Vern Trahear,McKesson,Works_For
5210,Dr. Teodoro Dimitrie,Babor Cosmetics America  Corp,Works_For
5211,Dr. Tymon Eva,REMEDYREPACK INC.,Works_For
5212,Dr. Natka MacClay,Lupin Pharmaceuticals  Inc.,Works_For
5213,Dr. Callie Redgate,Accord Healthcare Inc.,Works_For
5214,Dr. Amble O'Calleran,Two Hip Consulting  LLC,Works_For
5215,Dr. Bertrand Andrea,American Health Packaging,Works_For
5216,Dr. Joan Rojahn,Fera Pharmaceuticals,Works_For
5217,Dr. Broderic Barents,Amerisource Bergen,Works_For
5218,Dr. Rozalin Bott,Jubilant HollisterStier LLC,Works_For
5219,Dr. Mela Billingsly,Hyland's,Works_For
5220,Dr. Dolley Laughrey,Clinical Solutions Wholesale,Works_For
5221,Dr. Brittni McAlinden,CutisPharma  Inc,Works_For
5222,Dr. Maris Belliveau,United Exchange Corp.,Works_For
5223,Dr. Ross Chennells,Accord Healthcare Inc.,Works_For
5224,Dr. Nettie Shearn,CVS Pharmacy,Works_For
5225,Dr. Calhoun Alvarado,MSD Consumer Care  Inc.,Works_For
5226,Dr. Joelle Halliwell,Procter & Gamble Manufacturing Company,Works_For
5227,Dr. Terrel Fraine,Rite Aid,Works_For
5228,Dr. Meggy Ewols,Sandoz Canada Inc,Works_For
5229,Dr. Nikki Peperell,Cardinal Health,Works_For
5230,Dr. Sibyl Blacklidge,Nnodum Pharmaceuticals,Works_For
5231,Dr. Corella Ciccottio,Jubilant HollisterStier LLC,Works_For
5232,Dr. Karia Dann,Rebel Distributors Corp,Works_For
5233,Dr. Kendell Oliva,American Health Packaging,Works_For
5234,Dr. Wildon Hambidge,Valeant Pharmaceuticals North America LLC,Works_For
5235,Dr. Regine Leban,CVS Pharmacy,Works_For
5236,Dr. Halsy Hanniger,L. Perrigo Company,Works_For
5237,Dr. Hal Cockren,Physicians Total Care  Inc.,Works_For
5238,Dr. Brandy Lownes,APOTHECA  INC,Works_For
5239,Dr. Lotta Linster,Cardinal Health,Works_For
5240,Dr. Tedra Anniwell,Oxygen Service Company  Inc,Works_For
5241,Dr. Christian Diemer,Dispensing Solutions  Inc.,Works_For
5242,Dr. Marco O'Heffernan,Uriel Pharmacy Inc.,Works_For
5243,Dr. Charlene Meneer,Corden Pharma Latina S.p.A.,Works_For
5244,Dr. Budd Duly,PD-Rx Pharmaceuticals  Inc.,Works_For
5245,Dr. Row Deverick,Premier Brands of America Inc.,Works_For
5246,Dr. Isidora Ducarel,Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC,Works_For
5247,Dr. Charis Garahan,Rebel Distributors Corp,Works_For
5248,Dr. Tirrell Zmitruk,DZA BRANDS LLC,Works_For
5249,Dr. Willamina Licciardello,Pfizer Laboratories Div Pfizer Inc,Works_For
5250,Dr. Dimitri Guile,Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC,Works_For
5251,Dr. Gusty Cockshoot,Laboratoires Dermo Cosmetik Inc.,Works_For
5252,Dr. Kirbie Gravells,Cardinal Health,Works_For
5253,Dr. Vincents Gallaher,NorthStar Rx LLC,Works_For
5254,Dr. Prudence Belasco,HOMEOLAB USA INC.,Works_For
5255,Dr. Tobie Bricket,Ventura Corporation LTD,Works_For
5256,Dr. Lori Lowrey,Navajo Manufacturing Company Inc,Works_For
5257,Dr. Farly Raisher,Procter & Gamble Manufacturing Co.,Works_For
5258,Dr. Raffaello Pooley,Major Pharmaceuticals,Works_For
5259,Dr. Bank Braunfeld,AvKARE  Inc.,Works_For
5260,Dr. Shelia Dickson,Bryant Ranch Prepack,Works_For
5261,Dr. Fianna Ivoshin,Major Pharmaceuticals,Works_For
5262,Dr. Emlen Hemstead,Shaklee Corporation,Works_For
5263,Dr. Lawton Gorrissen,Rebel Distributors Corp,Works_For
5264,Dr. Harlan Auton,Aurobindo Pharma Limited,Works_For
5265,Dr. Foster Clayborn,Apotex Corp.,Works_For
5266,Dr. Annnora Kearford,KMART CORPORATION,Works_For
5267,Dr. Minor De Ferraris,Uriel Pharmacy Inc.,Works_For
5268,Dr. Fanchette Wade,Reckitt Benckiser LLC,Works_For
5269,Dr. Skell Westbrook,SHISEIDO AMERICAS CORPORATION,Works_For
5270,Dr. Nappie Medlen,Worldwide Sales & Distribution Corp.,Works_For
5271,Dr. Gawen Bonnor,REMEDYREPACK INC.,Works_For
5272,Dr. Isa Pauli,REMEDYREPACK INC.,Works_For
5273,Dr. Alick Scholey,Keltman Pharmaceuticals Inc.,Works_For
5274,Dr. Forster Symmons,H E B,Works_For
5275,Dr. Lemar Ilewicz,AbbVie Inc.,Works_For
5276,Dr. Perla Medlicott,Cardinal Health,Works_For
5277,Dr. Merrili Grisewood,Dr.Reddy's Laboratories Limited,Works_For
5278,Dr. Klarika Palk,Supervalu Inc,Works_For
5279,Dr. Brett Merriday,Apotex Corp.,Works_For
5280,Dr. Monique Schulkins,Atlantic Biologicals Corps,Works_For
5281,Dr. Aviva Wakeford,Gadal Laboratories Inc,Works_For
5282,Dr. Margaret Dodson,SJ Creations  Inc.,Works_For
5283,Dr. Bonita Bolesma,Golden State Medical Supply  Inc.,Works_For
5284,Dr. Wallas Nasi,Dukal Corporation,Works_For
5285,Dr. Mallory Venediktov,Physicians Total Care  Inc.,Works_For
5286,Dr. Davin Fairleigh,Aurobindo Pharma Limited,Works_For
5287,Dr. Vladimir Ervine,SHISEIDO CO.  LTD.,Works_For
5288,Dr. Brittney Maddra,Rugby Laboratories,Works_For
5289,Dr. Tamar Kroon,Nelco Laboratories  Inc.,Works_For
5290,Dr. Lucita Alvar,Mckesson (Sunmark),Works_For
5291,Dr. Pepito Twaits,REMEDYREPACK INC.,Works_For
5292,Dr. Haven Forshaw,Baxter Healthcare Corporation,Works_For
5293,Dr. Jack Byham,sanofi-aventis U.S. LLC,Works_For
5294,Dr. Peirce Krienke,GlaxoSmithKline LLC,Works_For
5295,Dr. Therine Parncutt,3M Company,Works_For
5296,Dr. Ava Culvey,NATURE REPUBLIC CO.  LTD.,Works_For
5297,Dr. Raff Ratlee,Sandoz Inc,Works_For
5298,Dr. Marlane Thorndycraft,CVS Pharmacy  Inc.,Works_For
5299,Dr. Elissa Davydkov,Major Pharmaceuticals,Works_For
5300,Dr. Webb Questier,Cardinal Health,Works_For
5301,Dr. Belicia Kerins,Cardinal Health,Works_For
5302,Dr. Daven Smythin,Darby Dental Supply Co Inc,Works_For
5303,Dr. Edwin Desbrow,Autumn Harp  Inc.,Works_For
5304,Dr. Nataniel Minogue,Meijer Distribution Inc,Works_For
5305,Dr. Lukas Dittson,The Webb Company,Works_For
5306,Dr. Stepha Dasent,Tarte  Inc.,Works_For
5307,Dr. Kele Rawdall,Taro Pharmaceuticals U.S.A.  Inc.,Works_For
5308,Dr. Mariann Puttnam,REMEDYREPACK INC.,Works_For
5309,Dr. Palm Trammel,Newton Laboratories  Inc.,Works_For
5310,Dr. Ashley Levitt,St Marys Medical Park Pharmacy,Works_For
5311,Dr. Irena Acklands,Rite Aid,Works_For
5312,Dr. Yardley Brammer,Shaoxing Fuqing Health Products Co.  Ltd.,Works_For
5313,Dr. Brennen Mortlock,GOJO Industries  Inc.,Works_For
5314,Dr. Ave Le Provest,Rebel Distributors Corp.,Works_For
5315,Dr. Nobie Smead,Pliva Inc.,Works_For
5316,Dr. Elaine Jackman,Golden State Medical Supply  Inc.,Works_For
5317,Dr. Maddie Lafaye,Preferred Pharmaceuticals  Inc.,Works_For
5318,Dr. Ashlee Robelow,Momar Inc.,Works_For
5319,Dr. Isidore Janzen,State of Florida DOH Central Pharmacy,Works_For
5320,Dr. Svend Briance,Burel Pharmaceuticals  LLC,Works_For
5321,Dr. Beatrisa Dei,Wockhardt Limited,Works_For
5322,Dr. Arturo Barmby,Ferndale Laboratories  Inc.,Works_For
5323,Dr. Phebe Abbots,Preferred Pharmaceuticals  Inc.,Works_For
5324,Dr. Norean Avery,Alcon Laboratories  Inc.,Works_For
5325,Dr. Cathleen Spore,Cardinal Health,Works_For
5326,Dr. Rhoda Goodlatt,Aurolife Pharma LLC,Works_For
5327,Dr. Tiebold Michieli,Pack Pharmaceuticals  LLC,Works_For
5328,Dr. Alf Dummer,CVS Pharmacy,Works_For
5329,Dr. Dwight Bertelmot,Heritage Pharmaceuticals Inc.,Works_For
5330,Dr. Joane Olivas,Jubilant HollisterStier LLC,Works_For
5331,Dr. Molly Hinchshaw,Unifirst First Aid Corporation,Works_For
5332,Dr. Ora Whinray,SHISEIDO AMERICAS CORPORATION,Works_For
5333,Dr. Sacha Cauldwell,Laboratorios Jaloma  S.A. de C.V.,Works_For
5334,Dr. Isabeau Stollenberg,New World Imports  Inc,Works_For
5335,Dr. Juan Boddis,Dispensing Solutions  Inc.,Works_For
5336,Dr. Ysabel Dockrey,REMEDYREPACK INC.,Works_For
5337,Dr. Sarine Stair,Lifetech Resources  LLC,Works_For
5338,Dr. Iago Orsay,Carver Korea Co. Ltd,Works_For
5339,Dr. Caroline Charlwood,The Kroger Co.,Works_For
5340,Dr. Celisse Paiton,Wyeth Pharmaceuticals Inc.  a subsidiary of Pfizer Inc.,Works_For
5341,Dr. Barthel Bernaldo,Neutrogena Corporation,Works_For
5342,Dr. Iris Gerin,HOMEOLAB USA INC.,Works_For
5343,Dr. Meghann Guswell,Pfizer Laboratories Div Pfizer Inc,Works_For
5344,Dr. Tallou Quene,Advanced Beauty Systems  Inc.,Works_For
5345,Dr. Bartolemo Pogosian,KMART CORPORATION,Works_For
5346,Dr. Dean Colley,Physicians Total Care  Inc.,Works_For
5347,Dr. Paulina Castelluzzi,Golden State Medical Supply  Inc.,Works_For
5348,Dr. Neille Elgood,Supervalu Inc,Works_For
5349,Dr. Natividad Antoniewicz,Fischer Pharmaceuticals Ltd,Works_For
5350,Dr. Drusie Malzard,Physicians Total Care  Inc.,Works_For
5351,Dr. Bekki Lynas,LVMH Fragrance Brands,Works_For
5352,Dr. Falkner Waples,CHANEL PARFUMS BEAUTE,Works_For
5353,Dr. Haywood Yakunikov,Glenmark Generics Inc.  USA,Works_For
5354,Dr. Morna Bissiker,Capital Pharmaceutical  LLC,Works_For
5355,Dr. Vivian Kops,Nelco Laboratories  Inc.,Works_For
5356,Dr. Thain Haysham,Cardinal Health,Works_For
5357,Dr. Kimberlyn Syfax,Purdue Products LP,Works_For
5358,Dr. Randolf Reeme,Shopko,Works_For
5359,Dr. Karina Henri,H.J. Harkins Company  Inc.,Works_For
5360,Dr. Zachary Barbrick,Major Pharmaceuticals,Works_For
5361,Dr. Floria Dautry,Paddock Laboratories  LLC,Works_For
5362,Dr. Tim Purdon,Pfizer Laboratories Div Pfizer Inc.,Works_For
5363,Dr. Christoffer Ambrodi,A-S Medication Solutions LLC,Works_For
5364,Dr. Lauri Rosling,GlaxoSmithKline Consumer Healtcare LP,Works_For
5365,Dr. Issiah Warr,Apotheca Company,Works_For
5366,Dr. Urban Schuricht,Physicians Total Care  Inc.,Works_For
5367,Dr. Eugenio Halvorsen,StarCap Medical Private Limited,Works_For
5368,Dr. Hillary Delooze,Zydus Pharmaceuticals (USA) Inc.,Works_For
5369,Dr. Berkie Kieff,SYOXSA  Inc.,Works_For
5370,Dr. Vlad Hellings,H E B,Works_For
5371,Dr. Charlie Grestie,Valu Merchandisers  Co,Works_For
5372,Dr. Lyndsie Guttridge,A-S Medication Solutions LLC,Works_For
5373,Dr. Nonna Layson,Nelco Laboratories  Inc.,Works_For
5374,Dr. Casi Tills,Apace Packaging,Works_For
5375,Dr. Barbee McFfaden,Eon Labs  Inc.,Works_For
5376,Dr. Ken Janouch,Topco Associates LLC,Works_For
5377,Dr. Bram Moyne,AvPAK,Works_For
5378,Dr. Casi Gjerde,Kroger Company,Works_For
5379,Dr. Tanhya Yansons,Guerlain,Works_For
5380,Dr. Roslyn Antrim,CVS Pharmacy,Works_For
5381,Dr. Philbert Sainsbury,Contract Pharmacy Services-PA,Works_For
5382,Dr. Maryl Scamwell,Greenbrier International  Inc.,Works_For
5383,Dr. Bathsheba Shrubsall,TYA Pharmaceuticals,Works_For
5384,Dr. Koo Couser,Jets  Sets  & Elephants Beauty Corp.,Works_For
5385,Dr. Dell Orto,AMI Cosmetic Co. Ltd.,Works_For
5386,Dr. Kylen Esposito,BluePoint Laboratories,Works_For
5387,Dr. Katrine Blabber,Major Pharmaceuticals,Works_For
5388,Dr. Leesa Sibbons,Actavis Elizabeth LLC,Works_For
5389,Dr. Martie Hillum,Atlantic Biologicals Corps,Works_For
5390,Dr. Harry Meakes,Polygen Pharmaceuticals LLC,Works_For
5391,Dr. Marcellina Cokly,Physicians Total Care  Inc.,Works_For
5392,Dr. Nevins Le Barr,Summit Industries  Inc.,Works_For
5393,Dr. Jolee Thundercliffe,Chain Drug Consotium,Works_For
5394,Dr. Hewe Tidey,Nexgen Pharma  Inc.,Works_For
5395,Dr. Hamish Huckabe,Pernix Therapeutics  LLC,Works_For
5396,Dr. Florrie Scantlebury,Unifirst First Aid Corporation,Works_For
5397,Dr. Ruthi Arons,Electrostim Medical Services Inc. d/b/a EMSI,Works_For
5398,Dr. Tim Rack,Target Corporation,Works_For
5399,Dr. Mady Nelm,HOMEOLAB USA INC,Works_For
5400,Dr. Ailene Cota,Teva Pharmaceuticals USA Inc,Works_For
5401,Dr. Logan McMurty,Dispensing Solutions  Inc.,Works_For
5402,Dr. Jessie Bradock,REMEDYREPACK INC.,Works_For
5403,Dr. Pincus Blewis,Topco Associates LLC,Works_For
5404,Dr. Irene Polak,Vanda Pharmaceuticals Inc.,Works_For
5405,Dr. Sigismundo Skipper,Golden State Medical Supply  Inc.,Works_For
5406,Dr. Cam Simonou,Zydus Pharmaceuticals (USA) Inc.,Works_For
5407,Dr. Opal Katte,Unit Dose Services,Works_For
5408,Dr. Kippie MacKellen,REMEDYREPACK INC.,Works_For
5409,Dr. Karee Baldocci,ENCHANTE ACCESSORIES INC.,Works_For
5410,Dr. Uta Stickles,SJ Creations  Inc.,Works_For
5411,Dr. Verna Crutcher,MAXLIFE USA  INC.,Works_For
5412,Dr. Arron Guinane,AAA Pharmaceutical  Inc.,Works_For
5413,Dr. Tynan Sutterby,REMEDYREPACK INC.,Works_For
5414,Dr. De witt Platt,Proficient Rx LP,Works_For
5415,Dr. Erhard Ventam,State of Florida DOH Central Pharmacy,Works_For
5416,Dr. Atalanta Hirsthouse,ReadyMeds,Works_For
5417,Dr. Deva Dolder,ALK-Abello  Inc.,Works_For
5418,Dr. Ibbie Dwire,Pfizer Laboratories Div Pfizer Inc.,Works_For
5419,Dr. Everett Walbridge,SORME COMPANY INC,Works_For
5420,Dr. Stanley Purvis,PUR MINERALS,Works_For
5421,Dr. Quentin Stowe,Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC,Works_For
5422,Dr. Lisha Bingell,Taro Pharmaceuticals U.S.A.  Inc.,Works_For
5423,Dr. Lek Ertelt,J.M. Murray Center Inc.,Works_For
5424,Dr. Andy Coil,CleanWell,Works_For
5425,Dr. Haleigh Ricketts,CVS Pharmacy,Works_For
5426,Dr. Haskell Sinnatt,Nelco Laboratories  Inc.,Works_For
5427,Dr. Aleen Kures,OMP  INC.,Works_For
5428,Dr. Linea Nuemann,McKesson,Works_For
5429,Dr. Linzy Bramford,SPIRIT PHARMACEUTICALS LLC,Works_For
5430,Dr. Alix McMennum,Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC,Works_For
5431,Dr. Orton Stoodale,Apotheca Company,Works_For
5432,Dr. Rik Vinick,Chain Drug Consortium LLC,Works_For
5433,Dr. Cooper Cordelet,PD-Rx Pharmaceuticals  Inc.,Works_For
5434,Dr. Palmer Pirrey,Accord Healthcare  Inc.,Works_For
5435,Dr. Andie Saph,Rebel Distributors Corp,Works_For
5436,Dr. Cordelia Klewi,ALK-Abello  Inc.,Works_For
5437,Dr. Nonie Pelz,Unit Dose Services,Works_For
5438,Dr. Martyn Goadsby,Conopco Inc. d/b/a Unilever,Works_For
5439,Dr. Myron Vasiljevic,Jubilant HollisterStier LLC,Works_For
5440,Dr. Brade Tolemache,Lehigh Valley Technologies  Inc.,Works_For
5441,Dr. Lorilee Connick,PD-Rx Pharmaceuticals  Inc.,Works_For
5442,Dr. Jakob Miliffe,Premier Brands of America Inc.,Works_For
5443,Dr. Sophey Sidle,REMEDYREPACK INC.,Works_For
5444,Dr. Janet Dominelli,Shionogi Inc.,Works_For
5445,Dr. Raimondo De Rye Barrett,Sun Pharmaceutical Industries Limited,Works_For
5446,Dr. Bathsheba Maybey,REMEDYREPACK INC.,Works_For
5447,Dr. Kathryne Routley,Laboratoires Boiron,Works_For
5448,Dr. Ranique Mabbett,Novartis Consumer Health  Inc.,Works_For
5449,Dr. Caril Pifford,Holston Gases  Inc,Works_For
5450,Dr. Cary Luto,philosophy,Works_For
5451,Dr. Charlean Suett,Cardinal Health,Works_For
5452,Dr. Evy Cordrey,Bryant Ranch Prepack,Works_For
5453,Dr. Samaria Ellingham,CoValence Inc.,Works_For
5454,Dr. Belia Bloxam,HyVee Inc,Works_For
5455,Dr. Erwin Hundal,Elizabeth Arden  Inc,Works_For
5456,Dr. Luther Dorrance,Prasco Laboratories,Works_For
5457,Dr. Bobina Bourgour,Health-Tech  Inc.,Works_For
5458,Dr. Reinwald Dobbin,Breckenridge Pharmaceutical  Inc.,Works_For
5459,Dr. Celka Danne,ORIGINS NATURAL RESOURCES INC.,Works_For
5460,Dr. Barbara-anne Ringwood,Aveda Corporation,Works_For
5461,Dr. Shawn Philippard,Conopco Inc. d/b/a Unilever,Works_For
5462,Dr. Patty Gabites,Bryant Ranch Prepack,Works_For
5463,Dr. Hanny Hintzer,State of Florida DOH Central Pharmacy,Works_For
5464,Dr. Daryle Opfer,Actavis Pharma  Inc.,Works_For
5465,Dr. Verna Urien,Clinical Solutions Wholesale,Works_For
5466,Dr. Cordelia Fontaine,Hospira  Inc.,Works_For
5467,Dr. Mahmoud Ivantsov,American Sales Company,Works_For
5468,Dr. Nicholas Boydon,Baxter Healthcare Corporation,Works_For
5469,Dr. Margarete Edwards,ALK-Abello  Inc.,Works_For
5470,Dr. Elaine Claw,Enzyme Solutions  Inc.,Works_For
5471,Dr. Etti Sandford,Major Pharmaceuticals,Works_For
5472,Dr. Judi MacCague,Health Care Laboratories Inc.,Works_For
5473,Dr. Odessa Rasmus,Bryant Ranch Prepack,Works_For
5474,Dr. Nanni Blackden,CVS Pharmacy,Works_For
5475,Dr. Abbie Handley,Purdue GMP Center LLC,Works_For
5476,Dr. Shell Grafom,H.E.B,Works_For
5477,Dr. Bernie Truman,Physicians Total Care  Inc.,Works_For
5478,Dr. Terence Smolan,TriLipid Research Institute  LLC,Works_For
5479,Dr. Evin Stroder,Glenmark Generics Inc.  USA,Works_For
5480,Dr. Ugo Francais,Rebel Distributors Corp,Works_For
5481,Dr. Rodina Boase,Novartis Consumer Health  Inc.,Works_For
5482,Dr. Coraline Dannehl,MSD Consumer Care  Inc.,Works_For
5483,Dr. Janie Menloe,Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC,Works_For
5484,Dr. Orlan Rolingson,Rise International Group LLC,Works_For
5485,Dr. Camel Malden,CCA Industries  Inc,Works_For
5486,Dr. Fidel Merryweather,Jubilant HollisterStier LLC,Works_For
5487,Dr. Karolina Guye,Airgas Northern California and Nevada  Inc.,Works_For
5488,Dr. Ashlan Fontel,CHANEL PARFUMS BEAUTE,Works_For
5489,Dr. Caril Margram,Haemonetics Manufacturing Inc,Works_For
5490,Dr. Alvis Segge,PD-Rx Pharmaceuticals  Inc.,Works_For
5491,Dr. Regan Gush,Hyland's,Works_For
5492,Dr. Debra Shaw,Uriel Pharmacy Inc.,Works_For
5493,Dr. Arch Pentycost,Uriel Pharmacy Inc,Works_For
5494,Dr. Lurette Pimblott,Wal-Mart Stores  Inc,Works_For
5495,Dr. Kalli Peffer,RAKU STORY Co.  Ltd,Works_For
5496,Dr. Baryram Beavors,TONYMOLY CO.  LTD.,Works_For
5497,Dr. Tierney Kaplin,L Perrigo Company,Works_For
5498,Dr. Gena Bauldry,Reckitt Benckiser LLC,Works_For
5499,Dr. Urson O'Dooghaine,McKesson,Works_For
5500,Dr. Angus Goulding,State of Florida DOH Central Pharmacy,Works_For
5501,Smile Solutions Corp,0006-4095,Linked_Company_Bank_Account
5502,Core Dental Corp,55154-5599,Linked_Company_Bank_Account
5503,JR Dental Care Corp,55316-081,Linked_Company_Bank_Account
5504,Dental Health Care Corp,53746-179,Linked_Company_Bank_Account
5505,Oral Surgery Clinic Corp,10237-831,Linked_Company_Bank_Account
5506,BlueSpa Dental Corp,53104-0166,Linked_Company_Bank_Account
5507,Periodontist Corp,58118-0441,Linked_Company_Bank_Account
5508,Oral Surgery Group Corp,0615-7830,Linked_Company_Bank_Account
5509,The Hot Smile Corp,59667-0070,Linked_Company_Bank_Account
5510,MC Dental Corp,63459-600,Linked_Company_Bank_Account
5511,Endodontic Associates Corp,68703-030,Linked_Company_Bank_Account
5512,Leila Zamani Dental Practice Corp,36800-262,Linked_Company_Bank_Account
5513,Prosthodontic Group Corp,64950-340,Linked_Company_Bank_Account
5514,QV Dental Corp,53603-1003,Linked_Company_Bank_Account
5515,Oral and Maxillofacial Surgeon Corp,57520-0629,Linked_Company_Bank_Account
5516,RGD Clinic Corp,23478363C,Linked_Company_Bank_Account
5517,Energizer Personal Care LLC,63629-1781,Linked_Company_Bank_Account
5518,COSTCO WHOLESALE CORPORATION,63629-1781,Linked_Company_Bank_Account
5519,TOO FACED COSMETICS,68084-182,Linked_Company_Bank_Account
5520,AMOREPACIFIC,49580-0277,Linked_Company_Bank_Account
5521,AmnealPharmaceuticals124,63629-1765,Linked_Company_Bank_Account
5522,Macleods Pharmaceuticals Limited,69106-060,Linked_Company_Bank_Account
5523,Newton Laboratories  Inc.,51346-180,Linked_Company_Bank_Account
5524,Walgreen,67334-0457,Linked_Company_Bank_Account
5525,ALK-Abello  Inc.,51706-303,Linked_Company_Bank_Account
5526,General Injectables & Vaccines  Inc,49999-800,Linked_Company_Bank_Account
5527,Pfizer Laboratories Div Pfizer Inc,0615-7523,Linked_Company_Bank_Account
5528,Bare Escentuals Beauty  Inc.,55154-1909,Linked_Company_Bank_Account
